timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,time_limit_seconds,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30023,386960,14873,14,16384,5283.2015871670001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30024,377368,14373,14,16384,5357.1244138749998,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30025,382756,14610,14,16384,5431.9314382909997,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30026,343056,13054,14,16384,4757.3140786670001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30027,627340,22162,15,32768,6021.2399066669996,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30028,378568,14450,14,16384,5034.7258225830001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30029,173264,7207,13,8192,1611.160856167,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30030,342936,13029,14,16384,1537.3505814170001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30031,363976,13804,14,16384,1751.935697209,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30032,383268,14668,14,16384,1916.8092046249999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30033,290568,11201,14,16384,1417.7271290000001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30034,366864,13940,14,16384,1797.9653318749999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30035,376676,14359,14,16384,1848.9194446659999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30036,385336,14745,14,16384,1993.344418417,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30037,367152,13979,14,16384,1865.2519762080001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30038,342868,13015,14,16384,2486.0762452909999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30039,383260,14662,14,16384,2834.5391760409998,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30040,382568,14617,14,16384,2854.5744654159998,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30041,383120,14654,14,16384,2835.497758125,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30042,385168,14777,14,16384,2795.8050125,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30043,354044,13269,14,16384,2584.7756980419999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30044,383596,14725,14,16384,2808.9893502079999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30045,383888,14695,14,16384,2752.942037541,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30046,382424,14613,14,16384,1801.5944292500001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30047,386352,14790,14,16384,1595.5709844170001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30048,383336,14679,14,16384,1543.6264880829999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30049,289768,11117,14,16384,1197.792207167,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30050,378232,14397,14,16384,1419.3806915,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30051,382940,14613,14,16384,1412.2209365000001,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30052,386916,14807,14,16384,1142.773649625,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30053,322784,12087,14,16384,894.03503120799996,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30054,385360,14739,14,16384,1116.770953125,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30055,339020,12802,14,16384,926.642651,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30056,342348,12982,14,16384,985.70368833299995,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30057,383880,14688,14,16384,1105.237435709,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30058,333084,12934,14,16384,970.53668366700003,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30059,281628,10748,14,16384,775.62108754200005,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30060,382760,14579,14,16384,1137.7331570829999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30061,378300,14445,14,16384,1106.9830401249999,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30062,281124,10695,14,16384,804.28908341600004,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30063,383320,14677,14,16384,2514.9160082919998,413427224836,37012970408
2026-08-28T16:01:27.410Z,6277ed1,Release,N1-fixed,N1,,"N1:ntuple-td-learned:experiments/weights/n12_plain_2M.bin:tuples=6+6+6+6+6,active=40,weights=83886080,hash=13a25b7ab631c57f",8,"adaptive player-layer depth: 10-16 empty=4, 6-9 empty=6, 0-5 empty=8",custom,0.0015,0,none,30064,362492,13695,14,16384,2421.7241112090001,413427224836,37012970408
