timestamp_utc,git_commit,build_mode,agent,evaluator,evaluator_parameters,feature_configuration,search_depth,depth_definition,seed_partition,minimum_path_probability,optimization_configuration,seed,score,moves,max_tile_exponent,max_tile,runtime_seconds,aggregate_search_total_nodes,aggregate_search_cache_hits
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10326,27404,1446,11,2048,2.4161194579999998,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10327,71028,3250,12,4096,4.3448529159999998,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10328,27564,1445,11,2048,2.340993541,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10329,36252,1869,11,2048,2.6253066249999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10330,72460,3345,12,4096,4.2479798750000004,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10331,57408,2665,12,4096,3.5337592500000001,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10332,56784,2623,12,4096,3.4593219589999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10333,15884,930,10,1024,1.5864699170000001,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10334,51820,2389,12,4096,3.4364075409999999,3645574363,429783653
2026-08-19T03:11:23.898Z,unavailable,Release,structural-movement,structural-heuristic-initial-v1,empty_cells=85.221621525239641;monotonicity=44.83062947862652;smoothness=43.676658929747916;corner_preference=28.751796341054963;main_line=4;structural_stability=0;adverse_stuck=0;structural_displacement=2,structural-v1:baseline-optimized+main-line+displacement,3,"depth counts player layers; depth 1 = player move, spawn, evaluator",validation,0,initial experimental structural weights; baseline terms use depth-3 optimized weights,10335,35588,1839,11,2048,2.610824,3645574363,429783653
